ShipmentID,Origin,Destination,Pickup_Date,Delivery_Date,Delivery_Status,Distance_KM,Shipment_Mode,Weight_KG,Cost_USD,Customer_Segment,Delay_Reason,Delivery_Time_Days
SHP100626,San Diego,Seattle,2024-09-22,2024-09-29 21:36:00,Delivered,4055.5,Ground,5.19,4099.06,Government,Operational,7.9
SHP100627,Miami,Miami,2024-11-24,2024-11-25 04:48:00,Delivered,11.7,Air,54.21,81.16,Government,Operational,1.2
SHP100628,Dallas,New York,2024-06-11,2024-06-16 04:48:00,Delayed,2067.9,Freight,15.94,4843.93,Retail,Operational,5.2
SHP100629,Miami,Los Angeles,2025-03-13,2025-03-18 00:00:00,Delayed,1611.1,Freight,17.42,3937.7,Retail,Operational,5.0
SHP100630,Dallas,Baltimore,2024-12-08,2024-12-16 02:24:00,Delivered,2969.7,Air,17.06,8658.88,Business,Weather,8.1
SHP100631,Chicago,Detroit,2025-01-01,2025-01-07 04:48:00,Delivered,3670.0,Air,29.16,13811.08,Business,Operational,6.2
SHP100632,Chicago,New York,2025-04-09,2025-04-15 02:24:00,Delivered,3346.2,Air,8.79,7938.87,Retail,Operational,6.1
SHP100633,Baltimore,Atlanta,2024-07-17,2024-07-21 16:48:00,Delivered,2847.1,Air,38.32,12232.08,Business,Operational,4.7
SHP100634,Atlanta,Los Angeles,2025-05-14,2025-05-17 02:24:00,Delivered,1195.5,Freight,13.42,2349.83,Business,Operational,3.1
SHP100635,Baltimore,Chicago,2024-01-16,2024-01-18 12:00:00,Delivered,1328.8,Ground,13.0,2358.41,Retail,Operational,2.5
SHP100636,Houston,Baltimore,2024-10-22,2024-10-28 19:12:00,Delivered,3313.5,Ground,42.42,10325.25,Retail,Weather,6.8
SHP100637,Memphis,Baltimore,2025-05-25,2025-06-02 16:48:00,Delivered,3651.3,Freight,8.68,6451.41,Retail,Operational,8.7
SHP100638,New York,Philadelphia,2024-08-26,2024-08-28 02:24:00,Delivered,699.4,Ground,23.21,1638.78,Retail,Operational,2.1
SHP100639,Atlanta,Miami,2025-08-03,2025-08-04 21:36:00,In Transit,1005.4,Air,16.96,3245.31,Retail,Operational,1.9
SHP100640,Denver,San Francisco,2024-10-27,2024-11-02 21:36:00,In Transit,3126.0,Freight,10.07,5348.82,Business,Operational,6.9
SHP100641,San Francisco,Houston,2024-01-06,2024-01-12 19:12:00,Delayed,1872.6,Ground,25.94,4168.02,Business,Weather,6.8
SHP100642,Philadelphia,Charlotte,2024-08-07,2024-08-14 21:36:00,Delivered,2622.2,Ground,6.01,2828.07,Government,Weather,7.9
SHP100643,Los Angeles,Phoenix,2025-03-28,2025-04-03 09:36:00,Delivered,2843.7,Ground,9.99,4044.98,Business,Operational,6.4
SHP100644,Charlotte,Los Angeles,2025-03-08,2025-03-16 04:48:00,Delivered,3537.7,Ground,18.5,6689.76,Business,Operational,8.2
SHP100645,Philadelphia,Dallas,2025-01-20,2025-01-26 02:24:00,Delivered,3664.6,Air,48.95,19605.58,Retail,Operational,6.1
SHP100646,Boston,New York,2025-09-10,2025-09-15 21:36:00,Delivered,1404.4,Ground,45.98,4131.23,Business,Customs,5.9
SHP100647,Denver,Detroit,2024-10-21,2024-10-28 02:24:00,In Transit,2527.6,Freight,23.47,6434.47,Business,Operational,7.1
SHP100648,Detroit,Boston,2024-04-27,2024-04-28 19:12:00,Delivered,731.2,Air,13.67,1940.63,Business,Operational,1.8
SHP100649,Detroit,Miami,2025-02-08,2025-02-14 14:24:00,Delayed,3820.7,Ground,2.42,3029.05,Business,Operational,6.6
SHP100650,Phoenix,Dallas,2025-08-16,2025-08-23 00:00:00,Delivered,3835.4,Ground,32.41,9495.0,Business,Operational,7.0
SHP100651,San Diego,Houston,2025-07-19,2025-07-21 12:00:00,Delivered,1487.9,Air,35.68,6836.31,Retail,Operational,2.5
SHP100652,Charlotte,Baltimore,2024-01-12,2024-01-14 04:48:00,Delivered,890.7,Ground,23.23,2083.23,Retail,Operational,2.2
SHP100653,Dallas,Atlanta,2024-07-27,2024-07-28 07:12:00,Delivered,501.4,Air,14.16,1361.27,Business,Operational,1.3
SHP100654,New York,San Diego,2024-06-13,2024-06-18 07:12:00,In Transit,2672.4,Ground,30.44,6418.15,Business,Operational,5.3
SHP100655,Miami,New York,2024-10-20,2024-10-21 02:24:00,Delivered,593.1,Air,16.6,1716.47,Business,Operational,1.1
SHP100656,Charlotte,San Francisco,2025-06-02,2025-06-11 04:48:00,Delayed,3126.6,Freight,15.12,6121.22,Government,Weather,9.2
SHP100657,Chicago,Los Angeles,2024-03-18,2024-03-22 12:00:00,Delivered,3115.9,Air,4.1,4834.43,Business,Operational,4.5
SHP100658,Detroit,Miami,2025-03-09,2025-03-13 09:36:00,Delayed,2840.1,Air,29.33,10157.97,Government,Operational,4.4
SHP100659,Detroit,Baltimore,2025-07-30,2025-08-04 16:48:00,Delayed,3969.2,Air,19.02,12170.63,Business,Operational,5.7
SHP100660,Philadelphia,San Diego,2025-09-05,2025-09-10 14:24:00,Delivered,1826.6,Freight,45.82,7102.76,Retail,Operational,5.6
SHP100661,Philadelphia,Atlanta,2024-03-17,2024-03-24 14:24:00,Delayed,4079.8,Ground,10.66,5969.14,Business,Operational,7.6
SHP100662,Los Angeles,Boston,2024-02-17,2024-02-18 12:00:00,Delivered,358.8,Ground,8.19,480.6,Business,Operational,1.5
SHP100663,Boston,Chicago,2024-03-22,2024-03-23 19:12:00,Delivered,684.9,Ground,35.43,1781.77,Business,Operational,1.8
SHP100664,Philadelphia,Miami,2024-07-27,2024-07-31 04:48:00,Delivered,1972.5,Ground,40.74,6031.27,Retail,Operational,4.2
SHP100665,Seattle,San Francisco,2025-03-20,2025-03-25 02:24:00,Delivered,2754.2,Air,17.38,8095.44,Business,Operational,5.1
SHP100666,Chicago,Los Angeles,2025-08-18,2025-08-19 02:24:00,Delivered,339.2,Ground,31.38,836.98,Business,Operational,1.1
SHP100667,Detroit,Phoenix,2025-06-05,2025-06-08 21:36:00,Delivered,2640.0,Air,13.39,7591.67,Retail,Operational,3.9
SHP100668,Philadelphia,San Francisco,2024-01-29,2024-02-03 09:36:00,Delivered,1521.8,Freight,13.96,3034.13,Business,Operational,5.4
SHP100669,Phoenix,Baltimore,2024-10-30,2024-11-06 16:48:00,Delivered,4014.7,Ground,23.32,8474.41,Business,Operational,7.7
SHP100670,Detroit,Boston,2025-04-09,2025-04-14 02:24:00,Delivered,2493.1,Ground,13.82,4551.84,Retail,Operational,5.1
SHP100671,Boston,Atlanta,2025-05-16,2025-05-19 16:48:00,Delivered,2727.9,Air,20.84,8744.41,Business,Operational,3.7
SHP100672,Baltimore,San Francisco,2025-03-21,2025-03-29 14:24:00,Delivered,4266.2,Ground,18.65,8947.65,Retail,Operational,8.6
SHP100673,Memphis,Los Angeles,2025-09-19,2025-09-23 16:48:00,Delivered,3485.9,Air,6.63,6609.52,Business,Operational,4.7
SHP100674,Chicago,Atlanta,2025-05-04,2025-05-08 12:00:00,Delivered,2084.6,Air,20.76,6675.57,Business,Customs,4.5
SHP100675,Detroit,Seattle,2025-03-03,2025-03-07 19:12:00,Delivered,2250.6,Air,6.82,4325.74,Business,Weather,4.8
SHP100676,Atlanta,San Francisco,2025-07-12,2025-07-19 00:00:00,Delivered,2986.1,Ground,29.68,6711.88,Government,Operational,7.0
SHP100677,Houston,San Diego,2024-12-24,2024-12-26 02:24:00,Delivered,1060.9,Ground,35.85,3049.16,Retail,Operational,2.1
SHP100678,Seattle,Miami,2024-03-31,2024-03-31 07:12:00,Delivered,581.2,Air,15.24,1540.87,Government,Operational,0.3
SHP100679,Charlotte,Denver,2024-02-22,2024-02-24 14:24:00,Delivered,1538.3,Air,49.17,7477.69,Business,Operational,2.6
SHP100680,Seattle,Detroit,2025-08-11,2025-08-19 00:00:00,Delivered,3547.0,Ground,40.24,10777.42,Retail,Operational,8.0
SHP100681,San Francisco,Atlanta,2024-07-22,2024-07-25 04:48:00,Delayed,1306.5,Ground,21.01,2633.58,Business,Operational,3.2
SHP100682,Charlotte,Boston,2025-07-09,2025-07-11 04:48:00,Delivered,762.3,Air,14.03,2040.63,Business,Operational,2.2
SHP100683,Boston,Atlanta,2024-06-04,2024-06-06 00:00:00,Delivered,1141.8,Air,33.75,5112.52,Retail,Operational,2.0
SHP100684,Dallas,Phoenix,2024-01-02,2024-01-10 00:00:00,Delivered,3119.6,Freight,49.78,11424.1,Business,Operational,8.0
SHP100685,Houston,Houston,2024-12-22,2024-12-23 07:12:00,Delivered,15.1,Freight,22.23,57.19,Business,Operational,1.3
SHP100686,Chicago,Boston,2025-07-22,2025-07-30 04:48:00,In Transit,3159.8,Freight,11.74,5802.64,Business,Operational,8.2
SHP100687,Denver,Denver,2024-02-27,2024-02-29 12:00:00,In Transit,9.2,Ground,27.7,37.12,Retail,Operational,2.5
SHP100688,Boston,Philadelphia,2024-09-10,2024-09-20 02:24:00,Delayed,4073.7,Air,17.26,11929.09,Business,Customs,10.1
SHP100689,Baltimore,Baltimore,2024-06-28,2024-06-28 07:12:00,Delivered,24.8,Air,7.86,75.33,Business,Operational,0.3
SHP100690,Detroit,Detroit,2025-05-07,2025-05-08 00:00:00,Delivered,18.3,Air,12.62,65.41,Government,Operational,1.0
SHP100691,Dallas,Houston,2024-02-04,2024-02-10 21:36:00,Delivered,4279.9,Air,35.73,17763.34,Business,Operational,6.9
SHP100692,Detroit,Seattle,2024-03-15,2024-03-26 07:12:00,Delivered,4410.9,Freight,17.39,9310.72,Business,Weather,11.3
SHP100693,Los Angeles,Miami,2024-10-15,2024-10-20 02:24:00,Delivered,3044.6,Ground,11.32,5062.06,Retail,Operational,5.1
SHP100694,Detroit,Chicago,2025-01-05,2025-01-15 00:00:00,Delivered,4262.7,Ground,41.57,13149.92,Retail,Weather,10.0
SHP100695,Miami,Detroit,2025-08-09,2025-08-13 09:36:00,Delivered,2528.5,Air,35.01,10401.02,Business,Weather,4.4
SHP100696,Miami,San Diego,2024-11-24,2024-11-27 19:12:00,Delivered,1521.3,Freight,13.03,3244.32,Retail,Operational,3.8
SHP100697,Charlotte,Dallas,2025-08-12,2025-08-15 04:48:00,Delivered,1554.9,Ground,57.06,5077.8,Business,Operational,3.2
SHP100698,San Francisco,Memphis,2024-10-30,2024-11-03 21:36:00,Delivered,2603.4,Air,16.46,8254.16,Retail,Operational,4.9
SHP100699,Houston,New York,2025-08-01,2025-08-06 16:48:00,In Transit,2801.7,Freight,22.31,6958.32,Business,Operational,5.7
SHP100700,Denver,Dallas,2024-08-08,2024-08-11 12:00:00,Delivered,2090.4,Air,18.48,6330.56,Business,Operational,3.5
SHP100701,Atlanta,Phoenix,2024-06-12,2024-06-17 16:48:00,Delivered,4000.2,Air,8.93,8645.28,Business,Operational,5.7
SHP100702,Memphis,San Francisco,2025-04-24,2025-04-27 16:48:00,Delayed,2034.8,Ground,15.5,3362.07,Government,Operational,3.7
SHP100703,Los Angeles,Atlanta,2025-03-30,2025-04-02 09:36:00,Delivered,1375.7,Ground,17.05,2771.03,Retail,Operational,3.4
SHP100704,Boston,San Diego,2025-01-09,2025-01-12 07:12:00,Delivered,234.3,Air,3.22,336.04,Government,Customs,3.3
SHP100705,Memphis,Boston,2024-08-07,2024-08-12 21:36:00,Delivered,4373.4,Air,21.51,15709.43,Retail,Weather,5.9
SHP100706,Atlanta,Boston,2024-09-10,2024-09-18 02:24:00,Delivered,3744.5,Freight,32.07,11063.3,Business,Operational,8.1
SHP100707,New York,Charlotte,2024-07-06,2024-07-11 07:12:00,Delivered,2846.9,Ground,6.89,3429.59,Business,Operational,5.3
SHP100708,Memphis,Seattle,2024-07-09,2024-07-15 19:12:00,Delivered,3771.3,Ground,28.23,8270.7,Government,Operational,6.8
SHP100709,Memphis,Miami,2025-01-23,2025-01-29 09:36:00,Delivered,3684.2,Air,36.98,17191.83,Retail,Operational,6.4
SHP100710,San Diego,Boston,2024-08-02,2024-08-07 21:36:00,Delivered,4207.0,Air,15.69,11158.95,Government,Operational,5.9
SHP100711,Dallas,San Diego,2025-01-09,2025-01-12 12:00:00,Delivered,1860.1,Air,56.41,9666.09,Business,Operational,3.5
SHP100712,Phoenix,Dallas,2024-03-26,2024-03-29 04:48:00,Delayed,2585.9,Air,21.14,8345.56,Business,Operational,3.2
SHP100713,Denver,Miami,2025-04-18,2025-04-21 07:12:00,In Transit,624.1,Air,3.07,885.02,Business,Operational,3.3
SHP100714,Chicago,San Diego,2025-09-09,2025-09-14 21:36:00,Delivered,4350.9,Air,5.8,7787.76,Business,Operational,5.9
SHP100715,Miami,Houston,2025-06-14,2025-06-22 12:00:00,Delivered,4436.0,Ground,21.84,9075.81,Business,Operational,8.5
SHP100716,Atlanta,San Francisco,2024-02-16,2024-02-21 16:48:00,In Transit,3593.1,Air,27.21,13076.69,Business,Operational,5.7
SHP100717,Dallas,San Francisco,2024-03-05,2024-03-09 07:12:00,Delivered,2152.7,Ground,18.2,4471.85,Retail,Operational,4.3
SHP100718,Memphis,Atlanta,2025-04-19,2025-04-22 14:24:00,Delivered,2335.2,Air,20.91,7496.69,Business,Operational,3.6
SHP100719,Los Angeles,San Diego,2024-05-25,2024-05-29 04:48:00,Delayed,2072.1,Ground,18.59,3936.6,Business,Weather,4.2
SHP100720,Phoenix,New York,2025-01-16,2025-01-19 14:24:00,Delayed,1461.2,Air,10.48,3764.9,Retail,Weather,3.6
SHP100721,Dallas,Denver,2024-03-06,2024-03-11 02:24:00,Delivered,2469.5,Ground,18.63,4451.715,Business,Operational,5.1
SHP100722,Detroit,San Francisco,2025-05-31,2025-06-01 09:36:00,Delivered,429.8,Air,4.44,776.96,Retail,Operational,1.4
SHP100723,Memphis,Atlanta,2024-04-02,2024-04-12 02:24:00,Delivered,4465.1,Freight,13.51,8739.24,Business,Operational,10.1
SHP100724,Charlotte,Chicago,2025-03-01,2025-03-05 16:48:00,In Transit,2023.4,Ground,25.91,4973.63,Retail,Operational,4.7
SHP100725,Memphis,Atlanta,2025-04-12,2025-04-19 09:36:00,Delivered,4187.7,Ground,8.48,6108.57,Retail,Operational,7.4
SHP100726,Los Angeles,Los Angeles,2024-04-03,2024-04-03 16:48:00,Delivered,6.0,Air,14.46,35.9,Government,Operational,0.7
SHP100727,Detroit,Philadelphia,2025-09-09,2025-09-12 14:24:00,Delivered,1446.8,Ground,19.59,3116.74,Retail,Operational,3.6
SHP100728,Phoenix,Los Angeles,2024-05-12,2024-05-16 00:00:00,Delivered,1154.8,Ground,54.24,3681.54,Business,Weather,4.0
SHP100729,Miami,Boston,2025-03-09,2025-03-16 04:48:00,Delivered,4481.4,Air,34.86,18374.74,Business,Operational,7.2
SHP100730,Boston,Seattle,2024-12-06,2024-12-12 19:12:00,Delivered,3520.1,Ground,4.29,3837.09,Retail,Operational,6.8
SHP100731,San Francisco,Houston,2024-11-09,2024-11-11 21:36:00,Delayed,1273.5,Ground,62.96,4827.31,Retail,Operational,2.9
SHP100732,Atlanta,Boston,2025-08-13,2025-08-14 00:00:00,Delivered,490.0,Ground,43.52,1554.74,Retail,Operational,1.0
SHP100733,Memphis,San Diego,2024-07-30,2024-08-06 07:12:00,Delivered,3196.7,Ground,20.53,6350.12,Business,Operational,7.3
SHP100734,Dallas,Philadelphia,2025-06-03,2025-06-07 00:00:00,Delivered,1503.0,Freight,30.98,4834.31,Retail,Operational,4.0
SHP100735,New York,Phoenix,2024-06-07,2024-06-10 04:48:00,Delivered,1151.7,Freight,9.51,2131.91,Retail,Operational,3.2
SHP100736,Charlotte,Houston,2024-09-24,2024-09-30 12:00:00,In Transit,3360.2,Ground,17.11,6774.76,Retail,Operational,6.5
SHP100737,San Francisco,Memphis,2025-08-25,2025-08-30 19:12:00,Delivered,3120.8,Ground,9.04,4240.86,Business,Operational,5.8
SHP100738,Detroit,Dallas,2025-04-18,2025-04-23 04:48:00,Delivered,2270.1,Ground,27.02,4883.25,Government,Operational,5.2
SHP100739,New York,New York,2025-02-13,2025-02-15 21:36:00,Delivered,14.1,Ground,75.71,65.56,Business,Weather,2.9
SHP100740,Philadelphia,Seattle,2025-04-18,2025-04-25 21:36:00,Delayed,3122.4,Freight,12.95,6000.52,Business,Operational,7.9
SHP100741,Memphis,Denver,2024-12-21,2024-12-27 00:00:00,Delivered,4041.7,Air,15.76,12534.68,Retail,Operational,6.0
SHP100742,Atlanta,Miami,2024-07-11,2024-07-14 04:48:00,Delivered,1019.4,Ground,17.55,1885.92,Business,Operational,3.2
SHP100743,Phoenix,Atlanta,2024-09-27,2024-09-28 21:36:00,Delivered,1475.6,Air,13.51,4269.34,Retail,Operational,1.9
SHP100744,Dallas,Houston,2024-04-23,2024-04-24 16:48:00,In Transit,649.4,Air,25.95,2330.54,Business,Operational,1.7
SHP100745,Boston,Phoenix,2025-06-06,2025-06-09 00:00:00,Delivered,1509.7,Air,36.69,6362.83,Business,Operational,3.0
SHP100746,Phoenix,Detroit,2024-02-24,2024-03-02 07:12:00,Delivered,4378.6,Ground,11.24,6563.4,Business,Operational,7.3
SHP100747,Chicago,Memphis,2024-03-05,2024-03-11 00:00:00,Delivered,4340.3,Air,17.39,12751.61,Business,Operational,6.0
SHP100748,New York,Detroit,2024-09-28,2024-10-05 21:36:00,Delayed,3469.7,Ground,28.37,8051.19,Business,Weather,7.9
SHP100749,Memphis,Atlanta,2025-05-16,2025-05-20 19:12:00,Delivered,2440.5,Ground,8.38,3212.51,Business,Operational,4.8
SHP100750,Baltimore,Houston,2024-12-27,2025-01-01 04:48:00,Delivered,3557.4,Air,6.18,7227.61,Retail,Operational,5.2
SHP100751,Houston,San Francisco,2024-05-25,2024-05-28 19:12:00,Delivered,2580.0,Air,11.07,6801.94,Retail,Operational,3.8
SHP100752,Atlanta,Dallas,2024-07-27,2024-07-29 00:00:00,Delivered,215.1,Ground,29.38,574.34,Retail,Operational,2.0
SHP100753,Houston,Baltimore,2024-10-12,2024-10-17 09:36:00,Delivered,2356.7,Ground,8.02,3354.96,Retail,Weather,5.4
SHP100754,San Francisco,San Diego,2024-01-10,2024-01-17 02:24:00,Delivered,2775.4,Freight,11.69,5092.45,Business,Operational,7.1
SHP100755,Los Angeles,Miami,2024-07-04,2024-07-07 04:48:00,In Transit,1342.7,Freight,17.51,3296.14,Retail,Operational,3.2
SHP100756,Boston,Dallas,2025-07-27,2025-07-30 21:36:00,Delivered,1074.2,Freight,17.39,2785.43,Retail,Weather,3.9
SHP100757,Miami,San Francisco,2025-08-19,2025-08-21 14:24:00,Delivered,1377.4,Ground,15.78,2427.4,Business,Operational,2.6
SHP100758,Los Angeles,Los Angeles,2025-04-08,2025-04-10 09:36:00,Delivered,23.5,Freight,17.8,73.58,Retail,Operational,2.4
SHP100759,New York,Dallas,2024-05-13,2024-05-14 16:48:00,Delivered,828.1,Ground,4.82,866.65,Business,Operational,1.7
SHP100760,Atlanta,Atlanta,2024-06-19,2024-06-20 00:00:00,Delivered,14.6,Freight,10.71,39.15,Retail,Operational,1.0
SHP100761,Denver,Chicago,2024-07-31,2024-08-04 02:24:00,Delayed,2017.5,Air,30.92,7818.42,Business,Operational,4.1
SHP100762,Charlotte,Denver,2025-06-13,2025-06-18 02:24:00,Delivered,1719.4,Freight,10.03,2943.81,Business,Operational,5.1
SHP100763,Denver,Baltimore,2025-05-16,2025-05-23 12:00:00,Delivered,3671.1,Ground,20.12,7225.05,Business,Weather,7.5
SHP100764,Phoenix,Phoenix,2025-07-25,2025-07-26 04:48:00,In Transit,22.2,Ground,17.39,52.11,Business,Operational,1.2
SHP100765,Detroit,Chicago,2025-08-22,2025-08-25 19:12:00,Delivered,1827.1,Air,28.78,7558.06,Retail,Operational,3.8
SHP100766,Memphis,Los Angeles,2024-01-27,2024-02-05 02:24:00,Delivered,3976.1,Ground,31.71,9220.04,Government,Weather,9.1
SHP100767,Chicago,Denver,2024-03-08,2024-03-10 16:48:00,Delivered,1783.5,Air,37.82,7627.19,Business,Operational,2.7
SHP100768,Charlotte,Philadelphia,2025-02-11,2025-02-16 19:12:00,Delivered,3893.7,Air,45.68,18218.81,Business,Operational,5.8
SHP100769,Atlanta,Dallas,2025-07-05,2025-07-08 09:36:00,Delivered,2368.1,Air,8.11,4913.29,Business,Operational,3.4
SHP100770,San Francisco,Denver,2024-04-18,2024-04-21 14:24:00,Delivered,1094.4,Ground,2.55,988.22,Retail,Weather,3.6
SHP100771,Baltimore,Boston,2024-03-14,2024-03-18 12:00:00,Delivered,2835.1,Air,12.99,7274.12,Business,Operational,4.5
SHP100772,Philadelphia,Baltimore,2025-07-31,2025-08-04 14:24:00,In Transit,1426.9,Air,7.6,2735.63,Government,Operational,4.6
SHP100773,Phoenix,Detroit,2024-09-18,2024-09-20 02:24:00,Delivered,832.8,Air,9.07,2021.1,Retail,Operational,2.1
SHP100774,Denver,Houston,2025-01-02,2025-01-04 02:24:00,Delivered,572.1,Ground,25.21,1394.56,Retail,Operational,2.1
SHP100775,Los Angeles,San Diego,2024-08-24,2024-08-27 02:24:00,Delivered,1239.3,Air,36.33,5746.9,Retail,Operational,3.1
SHP100776,San Francisco,San Francisco,2024-12-31,2025-01-01 07:12:00,Delayed,5.6,Air,20.51,47.89,Retail,Operational,1.3
SHP100777,Chicago,Atlanta,2024-10-12,2024-10-20 16:48:00,Delivered,3803.4,Ground,10.37,6068.94,Retail,Weather,8.7
SHP100778,Chicago,Los Angeles,2025-01-12,2025-01-20 19:12:00,Delayed,3905.4,Ground,21.25,8715.79,Retail,Operational,8.8
SHP100779,New York,Houston,2025-01-10,2025-01-12 12:00:00,Delivered,1361.6,Air,29.47,5706.46,Retail,Operational,2.5
SHP100780,Miami,New York,2025-09-10,2025-09-15 07:12:00,Delivered,3042.2,Air,4.85,5581.31,Retail,Operational,5.3
SHP100781,Miami,Seattle,2024-03-16,2024-03-19 12:00:00,Delivered,1190.5,Air,13.72,3475.21,Retail,Operational,3.5
SHP100782,Phoenix,Charlotte,2024-01-09,2024-01-15 14:24:00,Delivered,2877.9,Freight,14.64,5551.54,Government,Operational,6.6
SHP100783,Denver,San Diego,2024-07-14,2024-07-23 14:24:00,Delayed,4015.0,Ground,15.45,6606.66,Government,Weather,9.6
SHP100784,Atlanta,Chicago,2025-09-21,2025-09-22 04:48:00,In Transit,375.8,Ground,8.54,564.45,Retail,Operational,1.2
SHP100785,Philadelphia,Philadelphia,2024-10-16,2024-10-17 14:24:00,Delivered,7.7,Air,21.62,4451.715,Business,Operational,1.6
SHP100786,Chicago,Houston,2024-03-01,2024-03-09 02:24:00,Delivered,3756.5,Ground,23.1,7900.74,Business,Operational,8.1
SHP100787,Atlanta,Seattle,2025-01-23,2025-01-29 02:24:00,Delivered,2168.55,Air,7.97,7897.91,Retail,Operational,6.1
SHP100788,Atlanta,Charlotte,2025-07-16,2025-07-20 21:36:00,Delivered,3172.9,Air,42.35,14306.74,Business,Operational,4.9
SHP100789,Philadelphia,Memphis,2025-07-17,2025-07-24 21:36:00,Delivered,3512.2,Ground,6.36,4090.71,Business,Customs,7.9
SHP100790,Dallas,Dallas,2025-09-25,2025-09-27 00:00:00,Delivered,23.8,Ground,10.07,46.29,Business,Weather,2.0
SHP100791,Boston,Charlotte,2024-01-08,2024-01-16 07:12:00,Delivered,3511.8,Air,5.83,6960.26,Retail,Weather,8.3
SHP100792,Houston,Denver,2025-01-03,2025-01-08 02:24:00,Delivered,1711.9,Ground,5.07,2002.84,Retail,Weather,5.1
SHP100793,Baltimore,Dallas,2024-02-14,2024-02-21 04:48:00,Delivered,2839.9,Freight,19.04,6535.45,Business,Operational,7.2
SHP100794,Miami,Seattle,2024-12-09,2024-12-12 09:36:00,Delivered,1648.8,Ground,10.05,2358.22,Business,Operational,3.4
SHP100795,Miami,Los Angeles,2025-01-09,2025-01-16 09:36:00,Delivered,4371.3,Ground,31.84,11847.98,Retail,Operational,7.4
SHP100796,Seattle,Charlotte,2025-09-10,2025-09-20 04:48:00,Delivered,4070.6,Freight,8.63,6150.23,Government,Operational,10.2
SHP100797,Miami,Miami,2024-01-27,2024-01-28 00:00:00,Delivered,10.3,Ground,10.15,30.29,Business,Operational,1.0
SHP100798,Philadelphia,Detroit,2024-07-11,2024-07-18 09:36:00,Delivered,3559.5,Ground,29.0,8348.19,Business,Operational,7.4
SHP100799,Memphis,Detroit,2024-12-22,2024-12-30 09:36:00,Delivered,4111.7,Ground,6.96,4451.715,Retail,Operational,8.4
SHP100800,New York,Miami,2024-03-02,2024-03-03 14:24:00,Delivered,1247.5,Air,12.04,3432.1,Retail,Operational,1.6
SHP100801,Detroit,San Diego,2024-03-02,2024-03-07 19:12:00,Delivered,2168.55,Ground,41.87,8342.48,Retail,Operational,5.8
SHP100802,New York,Phoenix,2025-02-25,2025-02-28 16:48:00,Delivered,2271.4,Air,1.41,2690.27,Retail,Operational,3.7
SHP100803,Charlotte,Los Angeles,2025-09-24,2025-09-30 16:48:00,Delayed,3517.8,Air,4.86,6455.23,Retail,Weather,6.7
SHP100804,New York,Charlotte,2025-07-04,2025-07-08 02:24:00,Delayed,1830.1,Ground,46.84,5424.98,Business,Operational,4.1
SHP100805,Detroit,San Diego,2025-01-14,2025-01-20 00:00:00,In Transit,3248.6,Air,23.41,11003.41,Business,Weather,6.0
SHP100806,Los Angeles,Detroit,2024-10-03,2024-10-08 02:24:00,Delayed,1932.9,Ground,21.55,4347.94,Retail,Operational,5.1
